id,slug,category,permalink
9149,lg-oled55c97la-oled-tv,TV,/home-entertainment/tv
9150,samsung-gq55q60rgtxzg-qled-tv,TV,/home-entertainment/tv
9859,samsung-tv-samsung-gq55q950rgtxzg,TV,/home-entertainment/tv
9330,lg-55sm86007la-nanocell-tv,TV,/home-entertainment/tv
9194,samsung-gq55q70rgtxzg-qled-tv,TV,/home-entertainment/tv
9190,samsung-gq65q70rgtxzg-qled-tv,TV,/home-entertainment/tv
9958,sony-tv-sony-kd49xg8096baep,TV,/home-entertainment/tv
9601,samsung-qe49ls03r-the-frame-led-tv,TV,/home-entertainment/tv
9331,lg-oled65c97la-oled-tv,TV,/home-entertainment/tv
9329,lg-49sm86007la-nanocell-tv,TV,/home-entertainment/tv
9151,lg-65sm86007la-nanocell-tv,TV,/home-entertainment/tv
9337,samsung-gq49q60rgtxzg-qled-tv,TV,/home-entertainment/tv
9864,panasonic-tv-panasonic-tx-58gxw704,TV,/home-entertainment/tv
9863,panasonic-tv-panasonic-tx-50gxw704,TV,/home-entertainment/tv
9193,samsung-gq55q80rgtxzg-qled-tv,TV,/home-entertainment/tv
9338,samsung-gq49q70rgtxzg-qled-tv,TV,/home-entertainment/tv
7645,samsung-uhd-lcd-tv-55,TV,/home-entertainment/tv
9435,samsung-qe43ls03rau-qled-tv,TV,/home-entertainment/tv
9192,samsung-gq55q85rgtxzg-qled-tv,TV,/home-entertainment/tv
9434,samsung-ue55ru7409uxzg-led-tv,TV,/home-entertainment/tv
9666,philips-70pus7304-12,TV,/home-entertainment/tv
